,Unnamed: 0,gameName,genre,reviewScore,playTime,appID
1878,1878,Mario Golf: Advance Tour,Sports,77,8.33,
1879,1879,Age of Empires III,Strategy,76,15.07,813780
1880,1880,Naruto: Uzumaki Chronicles 2,Action,65,19.15,
1881,1881,Monster Hunter Tri,Role-Playing,81,61.18,
1882,1882,Dead or Alive 2,Fighting,76,3.3,958260
1883,1883,Dragon Ball: Raging Blast,Fighting,64,33.62,
1884,1884,Soldier of Fortune II: Double Helix,Shooter,71,10.78,
1885,1885,The Adventures of Lomax,Platform,72,4.33,215530
1886,1886,RollerCoaster Tycoon 2,Strategy,80,90.5,285330
1887,1887,Disgaea 2: Cursed Memories,Role-Playing,81,37.65,
1888,1888,Justice League Heroes,Role-Playing,70,5.18,
1889,1889,Drakan: The Ancients' Gates,Adventure,75,19.2,
1890,1890,Marvel Super Hero Squad: The Infinity Gauntlet,Action,60,8.8,
1891,1891,Genma Onimusha,Action,78,8.0,
1892,1892,NBA Street Vol. 2,Sports,84,12.77,
1893,1893,Genji: Days of the Blade,Action,52,13.17,
1894,1894,Pro Evolution Soccer 2017,Sports,79,120.67,
1895,1895,Broken Sword II: The Smoking Mirror,Adventure,82,8.77,33600
1896,1896,Sid Meier's Civilization Revolution,Strategy,74,10.48,289070
1897,1897,2010 FIFA World Cup South Africa,Sports,68,60.5,
1898,1898,WRC: FIA World Rally Championship,Racing,69,51.33,621830
1899,1899,NASCAR Heat Evolution,Racing,53,12.0,
1900,1900,The Lord of the Rings: Conquest,Action,64,17.35,212500
1901,1901,Fortune Street,Misc,68,29.32,
1902,1902,Need for Speed: Porsche Unleashed,Racing,77,19.93,
1903,1903,Rez,Shooter,82,3.67,636450
1904,1904,Rewrite,Adventure,77,65.52,1680000
1905,1905,Maximo: Ghosts to Glory,Platform,71,8.83,
1906,1906,Madden NFL 17,Sports,68,70.28,
1907,1907,Dance Central 3,Misc,80,10.87,
1908,1908,X-Men: The Official Game,Action,60,31.95,1953520
1909,1909,Gran Turismo 4 Prologue,Racing,65,10.0,
1910,1910,Bladestorm: Nightmare,Action,50,62.0,350310
1911,1911,Worms Forts: Under Siege,Strategy,66,9.55,
1912,1912,Soul Nomad & the World Eaters,Role-Playing,69,52.8,1535610
1913,1913,Madden NFL 08,Sports,70,64.25,
1914,1914,Iron Man,Action,57,23.81,2198030
1915,1915,Ridge Racer 7,Racing,67,9.83,
1916,1916,A Game of Thrones: Genesis,Strategy,52,10.4,1075190
1917,1917,Prison Break: The Conspiracy,Action,60,15.68,
1918,1918,Rampage: Total Destruction,Action,57,13.08,
1919,1919,Pro Evolution Soccer 2010,Sports,70,219.08,
1920,1920,Skate 2,Sports,83,39.84,2395210
1921,1921,The Guided Fate Paradox,Role-Playing,70,38.73,
1922,1922,TOCA Race Driver 3,Racing,71,91.27,
1923,1923,Dynasty Warriors 2,Action,71,8.18,
1924,1924,WinBack: Covert Operations,Shooter,65,14.67,
1925,1925,Destruction Derby,Racing,60,6.0,
1926,1926,Downhill Domination,Racing,74,4.4,
1927,1927,Casper: Spirit Dimensions,Platform,33,4.78,
1928,1928,Armored Core: Nine Breaker,Simulation,73,6.62,
1929,1929,You Don't Know Jack,Misc,74,3.57,252730
1930,1930,Shark Tale,Action,51,8.18,
1931,1931,The House of the Dead 2,Shooter,73,3.1,45770
1932,1932,Psi-Ops: The Mindgate Conspiracy,Shooter,77,24.47,
1933,1933,James Bond 007: Blood Stone,Shooter,68,17.83,
1934,1934,ATV Offroad Fury 3,Racing,76,11.73,
1935,1935,Painkiller,Shooter,74,10.3,39530
1936,1936,Ninja Gaiden 3,Action,60,14.55,1369760
1937,1937,Earthworm Jim 3D,Platform,54,11.77,41600
1938,1938,Pimp My Ride,Racing,41,8.25,
1939,1939,Capcom vs. SNK 2: Mark of the Millennium 2001,Fighting,84,2.08,
1940,1940,Marvel Super Hero Squad,Fighting,55,4.35,249130
1941,1941,Dragon Ball Z: Ultimate Tenkaichi,Fighting,50,23.7,
1942,1942,Stella Deus: The Gate of Eternity,Strategy,66,43.55,
1943,1943,SOCOM II: U.S. Navy SEALs,Shooter,79,7.17,
1944,1944,UFC Undisputed 2010,Fighting,71,38.88,
1945,1945,Just Dance 2015,Misc,79,35.28,
1946,1946,Baja: Edge of Control,Racing,51,61.02,623090
1947,1947,Rogue Trooper,Shooter,72,31.23,529490
1948,1948,FlingSmash,Action,54,7.37,
1949,1949,Red Ninja: End of Honor,Action,39,8.52,
1950,1950,SpongeBob SquarePants: Creature from the Krusty Krab,Platform,62,10.82,
1951,1951,Discworld,Adventure,72,9.5,
1952,1952,CSI: Fatal Conspiracy,Adventure,48,25.22,
1953,1953,In Cold Blood,Adventure,71,11.52,
1954,1954,The Witch and the Hundred Knight,Role-Playing,73,88.58,1872680
1955,1955,Gormiti: The Lords of Nature!,Adventure,50,8.0,
1956,1956,Ford Racing 3,Racing,60,10.2,
1957,1957,Marvel vs. Capcom 3: Fate of Two Worlds,Fighting,76,3.77,
1958,1958,Battle Worlds: Kronos,Strategy,40,42.97,237470
1959,1959,Thor: God of Thunder,Action,60,18.21,738470
1960,1960,Guilty Gear XX Accent Core Plus,Fighting,84,8.52,348550
1961,1961,Divinity II: Ego Draconis,Role-Playing,76,52.21,
1962,1962,Guitar Hero 5,Misc,70,42.88,
1963,1963,DJ Hero,Misc,73,23.8,
1964,1964,WWE SmackDown! Shut Your Mouth,Sports,77,9.92,
1965,1965,Armored Core 2: Another Age,Simulation,76,19.58,
1966,1966,Rabbids Go Home,Platform,70,10.37,
1967,1967,Alice in Wonderland,Adventure,64,8.75,316030
1968,1968,Tom Clancy's Splinter Cell Trilogy,Action,78,55.0,235600
1969,1969,MotorStorm: Pacific Rift,Racing,75,22.5,
1970,1970,Way of the Samurai,Action,72,4.33,1288320
1971,1971,International Superstar Soccer Deluxe,Sports,84,8.98,
1972,1972,Legaia 2: Duel Saga,Role-Playing,67,37.48,
1973,1973,Gitaroo Man,Misc,81,4.87,
1974,1974,Charlie and the Chocolate Factory,Adventure,34,5.68,
1975,1975,X-Men: Destiny,Action,52,10.93,
1976,1976,The Dog Island,Adventure,81,11.53,
1977,1977,Armored Core: Verdict Day,Simulation,69,23.67,
1978,1978,Star Wars Episode I: The Phantom Menace,Adventure,59,7.32,
1979,1979,The Awakened Fate Ultimatum,Role-Playing,85,16.68,
1980,1980,MechAssault 2: Lone Wolf,Simulation,70,5.12,1399180
1981,1981,Madden NFL 2004,Sports,77,30.0,
1982,1982,Saint Seiya: Sanctuary Battle,Action,66,8.02,
1983,1983,Iron Man 2,Action,43,15.32,
1984,1984,Kinetica,Racing,58,8.22,2918430
1985,1985,Cooking Mama: Cook Off,Simulation,64,3.35,
1986,1986,Valentino Rossi: The Game,Racing,77,42.78,438430
1987,1987,Wii Fit Plus,Sports,70,6.58,
1988,1988,Homeworld 2,Strategy,80,11.27,
1989,1989,Front Mission 4,Strategy,74,37.9,
1990,1990,The Settlers IV,Strategy,70,16.53,
1991,1991,Assassin's Creed Chronicles,Action,62,37.27,354380
1992,1992,NHL 07,Sports,72,10.0,
1993,1993,F1 2009,Racing,68,7.5,
1994,1994,Ivy the Kiwi?,Puzzle,65,5.5,
1995,1995,Dynasty Warriors 5,Action,80,22.1,
1996,1996,Magna Carta: Tears of Blood,Role-Playing,62,52.43,
1997,1997,N+,Platform,70,12.43,1203220
1998,1998,Nicktoons: Battle for Volcano Island,Action,60,7.7,
1999,1999,Tom Clancy's Ghost Recon 2,Shooter,58,9.83,2231380
2000,2000,Rayman 2: Revolution,Platform,74,21.38,
2001,2001,Bus Simulator 16,Simulation,60,13.0,324310
2002,2002,Overlord: Dark Legend,Action,67,7.48,
2003,2003,Mega Man Soccer,Sports,61,3.0,
2004,2004,The Mummy,Action,55,8.27,606710
2005,2005,The Mummy: Tomb of the Dragon Emperor,Action,47,4.17,
2006,2006,Darkspore,Role-Playing,59,17.57,
2007,2007,Pocket Fighter,Fighting,76,2.4,1743050
2008,2008,Dynasty Warriors: Gundam Reborn,Action,79,13.28,
2009,2009,Super Scope 6,Shooter,45,2.0,
2010,2010,Ecco the Dolphin: Defender of the Future,Adventure,72,11.0,
2011,2011,Ninja Reflex,Action,37,4.0,13000
2012,2012,Galerians: Ash,Adventure,66,8.38,
2013,2013,Elebits,Action,71,9.83,
2014,2014,Big Brain Academy,Misc,66,4.0,
2015,2015,Crusaders of Might and Magic,Role-Playing,55,15.5,297000
2016,2016,XGIII: Extreme G Racing,Racing,63,6.65,
2017,2017,Tears to Tiara II: Heir of the Overlord,Role-Playing,82,55.47,
2018,2018,Madden NFL 15,Sports,65,99.2,
2019,2019,Cartoon Network: Punch Time Explosion,Fighting,54,6.85,
2020,2020,Age of Mythology: The Titans,Strategy,80,8.82,
2021,2021,The Adventures of Tintin: The Game,Action,68,25.0,1941510
2022,2022,Spy Fiction,Action,62,8.13,
2023,2023,Fantastic Four,Action,56,14.85,514470
2024,2024,Bionicle Heroes,Shooter,64,16.53,
2025,2025,Empire Earth III,Strategy,50,14.37,
2026,2026,Football Manager 2010,Sports,78,468.83,
2027,2027,Just Dance 3,Misc,72,31.38,
2028,2028,La Pucelle: Ragnarok,Role-Playing,79,32.0,1866420
2029,2029,Warhammer: Mark of Chaos,Strategy,73,15.5,
2030,2030,Men of Valor,Shooter,58,9.82,411330
2031,2031,American Idol,Misc,44,8.43,
2032,2032,Driv3r,Racing,57,32.04,
2033,2033,WWE '12,Fighting,67,37.68,
2034,2034,Rumble Roses,Fighting,66,6.53,
2035,2035,WWE SmackDown vs. Raw 2009,Fighting,70,32.04,
2036,2036,Mass Effect Trilogy,Action,92,325.2,
2037,2037,Michael Jackson: The Experience,Misc,66,16.3,
2038,2038,Armored Core 3,Simulation,75,17.48,
2039,2039,Urban Chaos: Riot Response,Shooter,76,8.13,
2040,2040,Armored Core: Silent Line,Simulation,69,7.18,
2041,2041,Summoner 2,Role-Playing,71,30.0,
2042,2042,Mace Griffin: Bounty Hunter,Shooter,75,14.82,
2043,2043,Sorcery,Action,66,6.5,629730
2044,2044,Micro Machines V4,Racing,55,4.0,
2045,2045,Deception IV: Blood Ties,Action,70,11.02,
2046,2046,Monster Jam: Path of Destruction,Racing,60,6.0,
2047,2047,SimCity 4,Simulation,80,10.53,24780
2048,2048,Constantine,Action,66,16.15,3325960
2049,2049,Onimusha: Dawn of Dreams,Action,77,19.08,
2050,2050,The Incredibles: Rise of the Underminer,Action,62,5.07,
2051,2051,Indiana Jones and the Staff of Kings,Action,57,16.24,
2052,2052,Tales of Graces,Role-Playing,79,40.27,2530980
2053,2053,Madden NFL 06,Sports,66,34.0,
2054,2054,Legend: Hand of God,Role-Playing,54,23.33,2688930
2055,2055,InuYasha: The Secret of the Cursed Mask,Role-Playing,66,18.4,
2056,2056,X2: Wolverine's Revenge,Platform,59,11.38,
2057,2057,Battalion Wars 2,Strategy,78,9.47,
2058,2058,Super Dragon Ball Z,Fighting,61,4.13,678950
2059,2059,LEGO Racers 2,Racing,69,12.15,
2060,2060,Looney Tunes: Space Race,Racing,61,3.3,
2061,2061,Rodea the Sky Soldier,Action,64,17.28,3537650
2062,2062,Medal of Honor: Vanguard,Shooter,64,7.85,47790
2063,2063,Orphen: Scion of Sorcery,Role-Playing,56,8.23,
2064,2064,NFL Street,Sports,73,9.33,
2065,2065,The Golden Compass,Action,44,11.52,
2066,2066,Ray Gigant,Role-Playing,59,27.6,
2067,2067,Final Fantasy Fables: Chocobo's Dungeon,Role-Playing,74,22.6,
2068,2068,Chromehounds,Simulation,62,10.32,
2069,2069,V-Rally 3,Racing,60,4.75,
2070,2070,Mystery Dungeon: Shiren the Wanderer,Role-Playing,70,22.25,
2071,2071,Vietcong,Shooter,80,8.25,
2072,2072,Futurama,Platform,54,9.02,
2073,2073,Spartan: Total Warrior,Action,79,14.92,
2074,2074,Mystic Ark,Role-Playing,79,32.28,
2075,2075,G-Police,Action,75,9.5,3070150
2076,2076,Bodycount,Shooter,51,10.95,2277160
2077,2077,Samurai Warriors 2,Action,79,65.42,348470
2078,2078,Samurai Warriors,Action,73,14.62,2719200
2079,2079,Space Chimps,Platform,28,3.06,
2080,2080,E.X. Troopers,Shooter,79,13.05,1268750
2081,2081,Samurai Warriors 3,Action,74,30.0,
2082,2082,Mega Man X Collection,Misc,83,14.93,1798010
2083,2083,Mister Mosquito,Shooter,62,3.12,
2084,2084,The Incredible Hulk,Action,53,2.2,
2085,2085,Full Auto 2: Battlelines,Racing,67,8.43,
2086,2086,Crimson Tears,Role-Playing,57,11.37,3842620
2087,2087,Dragon Ball Z: Chou Saiya Densetsu,Role-Playing,67,14.5,
2088,2088,Steambot Chronicles,Role-Playing,76,31.27,
2089,2089,Wii Party U,Misc,65,9.38,
2090,2090,Time and Eternity,Role-Playing,57,23.33,2940620
2091,2091,Monster High: New Ghoul in School,Action,40,17.18,
2092,2092,Shining Tears,Role-Playing,66,15.08,
2093,2093,Ice Age 2: The Meltdown,Platform,59,13.15,
2094,2094,Sports Champions,Sports,69,17.0,
2095,2095,Dead Rising: Chop Till You Drop,Action,63,8.95,
2096,2096,NBA 2K9,Sports,74,33.0,
2097,2097,Winter Stars,Sports,40,14.0,
2098,2098,Jurassic: The Hunted,Shooter,56,11.26,
2099,2099,Gundam Breaker 3,Action,81,9.33,
2100,2100,Sonic Free Riders,Racing,33,8.12,
2101,2101,The Adventures of Jimmy Neutron Boy Genius: Attack of the Twonkies,Action,63,5.07,
2102,2102,Over the Hedge,Platform,63,7.37,
2103,2103,Sébastien Loeb Rally Evo,Racing,62,55.38,355060
2104,2104,Death Jr. II: Root of Evil,Platform,65,6.0,
2105,2105,24: The Game,Adventure,61,12.02,2603040
2106,2106,JoJo's Bizarre Adventure: All Star Battle,Fighting,70,4.17,1372110
2107,2107,Portal Runner,Platform,63,5.58,
2108,2108,Armed and Dangerous,Shooter,76,5.63,6090
2109,2109,Warriors Orochi 2,Action,76,33.25,
2110,2110,Warriors Orochi,Action,76,13.71,1879330
2111,2111,Innocent Life: A Futuristic Harvest Moon,Simulation,72,30.0,
2112,2112,50 Cent: Blood on the Sand,Shooter,63,17.81,
2113,2113,The Settlers: Rise of an Empire,Strategy,68,23.5,965310
2114,2114,Sega Rally Revo,Racing,70,27.65,
2115,2115,Champions of Norrath,Role-Playing,79,16.98,
2116,2116,7 Wonders: Treasures of Seven,Puzzle,65,7.73,16030
2117,2117,One Piece: Pirate Warriors,Action,68,9.27,1089090
2118,2118,Def Jam Vendetta,Fighting,71,7.3,
2119,2119,7 Wonders II,Puzzle,58,6.87,15900
2120,2120,Sega Soccer Slam,Sports,71,5.0,
2121,2121,Rygar: The Legendary Adventure,Action,63,12.83,
2122,2122,Gladiator: Sword of Vengeance,Action,10,9.57,577580
2123,2123,Cabela's Big Game Hunter: Pro Hunts,Shooter,90,12.0,
2124,2124,Mario & Wario,Puzzle,50,4.4,
2125,2125,Doki-Doki Universe,Adventure,57,13.67,
2126,2126,Woody Woodpecker: Escape from Buzz Buzzard Park,Platform,62,10.0,
2127,2127,Dune 2000,Strategy,75,21.5,
2128,2128,Stuart Little 2,Platform,66,3.87,
2129,2129,Dance Dance Revolution Extreme 2,Simulation,76,5.5,
2130,2130,Prince of Persia Trilogy,Action,73,37.35,2751000
2131,2131,FIFA Street,Sports,71,22.67,
2132,2132,MechWarrior 2: 31st Century Combat,Simulation,80,10.18,
2133,2133,Earth Defense Force 2025,Shooter,71,32.68,2291060
2134,2134,LEGO Island 2: The Brickster's Revenge,Adventure,64,3.67,
2135,2135,Uppers,Action,61,8.75,795760
2136,2136,NHL 15,Sports,65,40.82,
2137,2137,Kinect Sports,Sports,66,11.65,
2138,2138,Game & Watch Gallery 4,Misc,60,4.0,
2139,2139,A Vampyre Story,Adventure,69,7.28,313870
2140,2140,Just Dance 4,Misc,71,23.0,
2141,2141,The Golf Club,Sports,58,9.83,489600
2142,2142,Pro Evolution Soccer 2008,Sports,68,72.0,
2143,2143,Disney Princess: Enchanted Journey,Adventure,51,5.0,322130
2144,2144,Adventure Time: Explore the Dungeon Because I Don't Know!,Action,39,33.2,
2145,2145,Trinity Universe,Role-Playing,61,41.0,
2146,2146,Sky Odyssey,Simulation,83,4.15,
2147,2147,Fullmetal Alchemist 2: Curse of the Crimson Elixir,Role-Playing,66,8.07,
2148,2148,The Getaway: Black Monday,Action,66,7.92,
2149,2149,MySims,Simulation,66,34.77,3328900
2150,2150,Hot Shots Golf 3,Sports,66,33.33,2730810
2151,2151,Mystery Case Files: Ravenhearst,Puzzle,69,6.12,50990
2152,2152,Jack Keane,Adventure,68,10.72,236970
2153,2153,Teenage Mutant Ninja Turtles 2: Battle Nexus,Action,66,16.95,
2154,2154,Dr. Muto,Platform,51,13.25,
2155,2155,Darkest of Days,Shooter,54,13.65,
2156,2156,Enthusia Professional Racing,Racing,65,26.15,
2157,2157,Maken Shao: Demon Sword,Action,65,5.23,
2158,2158,Dynasty Warriors 7,Action,75,72.21,968790
2159,2159,Anarchy Reigns,Action,66,11.32,
2160,2160,Tom Clancy's Rainbow Six 3,Shooter,71,15.0,359550
2161,2161,Final Fantasy XII International Zodiac Job System,Role-Playing,84,49.22,
2162,2162,The Sky Crawlers: Innocent Aces,Simulation,70,7.68,
2163,2163,Yu-Gi-Oh! Capsule Monster Coliseum,Misc,74,13.88,
2164,2164,Super Soccer,Sports,55,9.42,1256710
2165,2165,Bad Boys: Miami Takedown,Shooter,46,7.06,
2166,2166,Scaler,Platform,72,7.67,2463110
2167,2167,Crimson Sea 2,Action,70,11.0,
2168,2168,Super Monkey Ball: Step & Roll,Action,35,4.0,
2169,2169,Pac-Man Party,Misc,56,4.92,
2170,2170,Armored Core: Last Raven,Simulation,74,7.3,
2171,2171,VR Soccer '96,Sports,45,2.58,774501
2172,2172,Boom Blox,Puzzle,69,4.95,
2173,2173,Frogger: The Great Quest,Platform,43,3.43,
2174,2174,Naruto: Clash of Ninja Revolution,Fighting,61,2.08,
2175,2175,Aquapazza: Aquaplus Dream Match,Fighting,69,2.15,3229260
2176,2176,Stolen,Action,70,7.77,1330000
2177,2177,WRC 2: FIA World Rally Championship,Racing,70,40.85,621830
2178,2178,SOCOM: U.S. Navy SEALs,Shooter,77,11.28,
2179,2179,Cold Winter,Shooter,66,6.78,349140
2180,2180,Superstars V8 Racing,Racing,50,11.93,
2181,2181,Teenage Mutant Ninja Turtles: Danger of the Ooze,Adventure,62,7.0,2527580
2182,2182,Kya: Dark Lineage,Adventure,73,13.28,
2183,2183,Top Spin 4,Sports,81,45.97,
2184,2184,Total War: Shogun 2 - Fall of the Samurai,Strategy,84,17.6,
2185,2185,SWAT: Global Strike Team,Shooter,61,6.4,
2186,2186,Devil's Third,Action,66,8.65,
2187,2187,SBK 2011: FIM Superbike World Championship,Racing,70,18.0,
2188,2188,NBA 2K8,Sports,60,4.0,
2189,2189,ParaWorld,Strategy,59,21.67,1523360
2190,2190,Dead to Rights: Retribution,Shooter,66,16.05,
2191,2191,Inazuma Eleven Strikers,Role-Playing,69,5.5,
2192,2192,Tornado Outbreak,Action,63,10.4,
2193,2193,Just Dance 2,Misc,63,11.8,
2194,2194,Quantum Theory,Shooter,50,13.3,
2195,2195,Hell's Kitchen: The Game,Simulation,37,4.67,
2196,2196,The Kore Gang,Platform,73,6.18,
2197,2197,Fish Tycoon,Simulation,70,10.0,845250
2198,2198,Atelier Escha & Logy: Alchemists of the Dusk Sky,Role-Playing,79,32.45,1152310
2199,2199,Disney's PK: Out of the Shadows,Platform,50,3.38,
2200,2200,Tony Hawk's Pro Skater 5,Sports,46,6.85,2545710
2201,2201,Scooby-Doo! Night of 100 Frights,Platform,73,7.5,
2202,2202,Petz: Catz 2,Simulation,60,6.3,
2203,2203,WWE SmackDown! Here Comes the Pain,Fighting,81,16.72,
2204,2204,Tak 2: The Staff of Dreams,Platform,47,10.0,
2205,2205,Unreal Tournament 2003,Shooter,78,12.32,
2206,2206,Need for Speed: Nitro,Racing,64,7.5,1222680
2207,2207,Alias,Action,69,47.92,2425410
2208,2208,50 Cent: Bulletproof,Action,50,5.88,
2209,2209,MotoGP,Racing,78,14.68,3077390
2210,2210,Age of Empires Online,Strategy,76,18.5,813780
2211,2211,Avatar: The Last Airbender - Into the Inferno,Adventure,49,11.77,
2212,2212,ESPN NHL 2K5,Sports,63,5.0,
2213,2213,Champions: Return to Arms,Role-Playing,77,17.55,
2214,2214,Army Men: Air Attack 2,Action,42,4.18,
2215,2215,Bladestorm: The Hundred Years' War,Action,62,30.53,4083600
2216,2216,Tak and the Power of Juju,Platform,56,7.5,
2217,2217,NeverDead,Shooter,52,17.22,
2218,2218,Madden NFL 07,Sports,76,44.0,
2219,2219,Open Season,Platform,55,10.78,838050
2220,2220,Gold and Glory: The Road to El Dorado,Adventure,68,3.7,
2221,2221,Madden NFL 12,Sports,69,45.0,
2222,2222,Serious Sam: Next Encounter,Shooter,69,24.32,41000
2223,2223,Madden NFL 13,Sports,66,40.75,
2224,2224,LEGO Rock Raiders,Strategy,65,12.5,
2225,2225,God of War Saga,Action,86,36.75,2322010
2226,2226,Ring of Red,Strategy,76,120.35,
2227,2227,Front Mission 5: Scars of the War,Strategy,74,32.75,
2228,2228,Blitz: The League,Sports,67,20.6,
2229,2229,TOCA Race Driver 2,Racing,68,12.93,
2230,2230,Dungeons & Dragons: Shadow over Mystara,Role-Playing,75,2.84,
2231,2231,NHL 09,Sports,72,40.0,
2232,2232,NHL 08,Action,73,15.0,
2233,2233,NHL 11,Sports,77,55.0,
2234,2234,NHL 10,Sports,77,47.0,
2235,2235,Trivial Pursuit,Misc,66,3.02,
2236,2236,NHL 2004,Sports,81,30.0,
2237,2237,Battlefield 2142,Shooter,75,13.62,
2238,2238,Arslan: The Warriors of Legend,Action,68,26.01,401890
2239,2239,Cake Mania,Puzzle,68,4.6,3397580
2240,2240,Coraline,Action,47,6.12,
2241,2241,SpongeBob SquarePants: SuperSponge,Action,51,3.0,
2242,2242,Super Monkey Ball Deluxe,Misc,75,4.15,1316910
2243,2243,Final Fantasy Type-0,Role-Playing,70,54.15,340170
2244,2244,Dynasty Warriors 5: Xtreme Legends,Action,77,9.0,278080
2245,2245,Grabbed by the Ghoulies,Action,62,6.2,
2246,2246,Robert Ludlum's The Bourne Conspiracy,Action,67,12.23,
2247,2247,Tsugunai: Atonement,Role-Playing,83,21.88,
2248,2248,Night Warriors: Darkstalkers' Revenge,Fighting,73,2.5,
2249,2249,Dynasty Warriors: Gundam 2,Action,79,40.0,
2250,2250,Bolt,Adventure,55,28.39,2005010
2251,2251,PlayStation Move Heroes,Platform,56,6.87,
2252,2252,Darkstalkers 3,Fighting,79,2.45,
2253,2253,Hellboy: The Science of Evil,Action,42,16.28,
2254,2254,The Settlers,Action,75,42.75,2750080
2255,2255,MLB 08: The Show,Sports,80,10.0,
2256,2256,NCAA Football 14,Sports,82,25.88,
2257,2257,NHL 06,Sports,68,35.0,
2258,2258,Puzzler Collection,Puzzle,0,13.3,
2259,2259,Dragon Ball Z: Burst Limit,Fighting,65,11.27,
2260,2260,I-Ninja,Platform,70,7.58,1891700
2261,2261,Escape from Bug Island,Action,48,6.82,730830
2262,2262,MotoGP 14,Racing,72,33.45,256390
2263,2263,Go Vacation,Misc,74,30.0,
2264,2264,Cross Edge,Role-Playing,64,49.83,
2265,2265,Young Justice: Legacy,Action,53,24.15,
2266,2266,Monsters vs. Aliens,Action,61,31.12,
2267,2267,Rocky,Fighting,55,9.37,2200580
2268,2268,Cabela's Outdoor Adventures,Sports,60,7.0,
2269,2269,Naruto: The Broken Bond,Action,75,16.58,
2270,2270,Agatha Christie: Evil Under the Sun,Adventure,62,18.75,
2271,2271,Rogue Ops,Action,0,8.0,
2272,2272,Firefighter F.D.18,Action,77,7.0,
2273,2273,Colin McRae Rally 3,Racing,76,16.55,
2274,2274,Dead or Alive 4,Fighting,72,4.77,958260
2275,2275,Cars: Race-O-Rama,Racing,53,13.75,
2276,2276,Ben 10 Alien Force: Vilgax Attacks,Action,69,17.65,
2277,2277,Secret Agent Clank,Platform,64,7.83,
2278,2278,Mystery Case Files: The Malgrave Incident,Adventure,58,8.28,
2279,2279,Gauntlet: Seven Sorrows,Role-Playing,62,14.97,
2280,2280,Hot Wheels: Beat That!,Racing,55,15.0,
2281,2281,Heavenly Guardian,Shooter,53,3.38,
2282,2282,Lost: Via Domus,Action,48,16.08,
2283,2283,Fallout: Brotherhood of Steel,Role-Playing,57,8.13,38420
2284,2284,"SpongeBob SquarePants: Lights, Camera, Pants!",Misc,67,12.85,
2285,2285,SpongeBob SquarePants: Revenge of the Flying Dutchman,Platform,59,6.62,
2286,2286,Aggressive Inline,Sports,68,5.78,
2287,2287,Breakdown,Adventure,68,19.09,1798320
2288,2288,Pictionary: Ultimate Edition,Misc,50,4.0,
2289,2289,NBA Live 08,Sports,62,30.0,
2290,2290,Martian Gothic: Unification,Adventure,65,7.75,
2291,2291,15 Days,Adventure,47,7.27,342990
2292,2292,FIFA Soccer 96,Sports,53,10.0,
2293,2293,Warhammer: Battle March,Strategy,64,34.47,
2294,2294,Kung Fu Panda: Legendary Warriors,Action,60,2.17,
2295,2295,Disney's Extreme Skate Adventure,Sports,70,7.92,
2296,2296,Majin Tensei,Role-Playing,43,33.33,
2297,2297,MySims Agents,Adventure,65,9.25,
2298,2298,MySims Kingdom,Simulation,65,11.17,3328910
2299,2299,Far Cry Instincts,Shooter,65,20.02,
2300,2300,NCAA Football 10,Sports,68,30.0,
2301,2301,NBA Live 06,Sports,61,75.0,
2302,2302,Summon Night 6: Lost Borders,Action,80,65.0,
2303,2303,Big Mutha Truckers 2,Racing,65,20.0,1377920
2304,2304,Last Rebellion,Role-Playing,46,12.33,
2305,2305,Desire,Adventure,68,4.55,3838290
2306,2306,The Chronicles of Narnia: Prince Caspian,Action,54,26.83,
2307,2307,"Monsters, Inc.",Adventure,57,4.33,2493560
2308,2308,Barbie as the Princess and the Pauper,Adventure,100,2.5,
2309,2309,Power Rangers: Super Legends,Action,64,15.13,
2310,2310,Guitar Hero: Warriors of Rock,Misc,77,24.94,
2311,2311,Tiger Woods PGA Tour 14,Sports,90,44.83,
2312,2312,Club Penguin: Game Day!,Sports,60,9.0,
2313,2313,Tiger Woods PGA Tour 10,Sports,76,12.0,
2314,2314,Star Trek: Legacy,Simulation,61,9.55,
2315,2315,Dog's Life,Adventure,70,6.7,
2316,2316,Dance Central,Misc,76,9.23,
2317,2317,Dance Central 2,Misc,76,10.35,
2318,2318,Madden NFL 25,Sports,71,68.28,2582560
2319,2319,Transformers,Shooter,76,12.02,1177000
2320,2320,Ribbit King,Sports,76,8.42,
2321,2321,Arthur and the Invisibles,Adventure,68,10.0,
2322,2322,Army Men: Sarge's War,Shooter,64,7.47,
2323,2323,Opoona,Role-Playing,63,27.9,
2324,2324,Ridge Racer V,Action,52,4.38,
2325,2325,LEGO Rock Band,Misc,70,26.47,
2326,2326,Dungeon Siege: Throne of Agony,Role-Playing,69,9.62,
2327,2327,Super Robot Taisen Z,Strategy,83,60.0,
2328,2328,Rise of Nations: Rise of Legends,Strategy,74,30.33,287450
2329,2329,Touhou Genso Rondo: Bullet Ballet,Shooter,58,3.0,
2330,2330,Football Manager 2005,Sports,68,63.33,
2331,2331,Raven Squad: Operation Hidden Dagger,Shooter,38,11.05,
2332,2332,Lifeline,Adventure,33,12.28,
2333,2333,Call of Duty: Modern Warfare Trilogy,Shooter,85,24.58,3595230
2334,2334,Armored Core: Nexus,Simulation,76,8.13,
2335,2335,EA Sports UFC,Sports,71,22.56,
2336,2336,Wing Commander IV: The Price of Freedom,Simulation,82,11.32,
2337,2337,Devil Kings,Action,71,16.58,
2338,2338,Moto Racer 2,Racing,67,3.55,
2339,2339,Starhawk,Action,66,5.5,
